budget,genres,id,production_companies,production_countries,release_date,revenue,title,vote_average
120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",7459,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Velocity Productions"", ""id"": 12170}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/9/2008,93945766,Speed Racer,5.7
120000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",42888,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Gracie Films"", ""id"": 18}, {""name"": ""Road Rebel"", ""id"": 2648}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/17/2010,48668907,How Do You Know,4.9
117000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",37834,"[{""name"": ""Tree Line Films"", ""id"": 84}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Pink Machine"", ""id"": 21845}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/15/2010,261930431,Knight and Day,5.9
120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 9648, ""name"": ""Mystery""}]",75612,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Monolith Pictures (III)"", ""id"": 19647}, {""name"": ""Radical Studios"", ""id"": 19648}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/10/2013,286168572,Oblivion,6.4
113000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",1895,"[{""name"": ""Lucasfilm"", ""id"": 1}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/17/2005,850000000,Star Wars: Episode III - Revenge of the Sith,7.1
120000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1894,"[{""name"": ""Lucasfilm"", ""id"": 1}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/15/2002,649398328,Star Wars: Episode II - Attack of the Clones,6.4
115000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",585,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/1/2001,562816256,"Monsters, Inc.",7.5
120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",76170,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/23/2013,415440673,The Wolverine,6.3
115000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1893,"[{""name"": ""Lucasfilm"", ""id"": 1}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/19/1999,924317558,Star Wars: Episode I - The Phantom Menace,6.3
135000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",49519,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/20/2013,585178928,The Croods,6.8
97250400,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2395,"[{""name"": ""Constantin Film"", ""id"": 47}, {""name"": ""TF1 Films Productions"", ""id"": 356}, {""name"": ""Path\u00e9 Renn Productions"", ""id"": 866}, {""name"": ""La Petite Reine"", ""id"": 1992}, {""name"": ""Tri Pictures"", ""id"": 1994}, {""name"": ""Sorolla Films"", ""id"": 1995}, {""name"": ""Novo RPI"", ""id"": 1996}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""uFilm"", ""id"": 8676}, {""name"": ""Canal+ Espa\u00f1a"", ""id"": 9335}, {""name"": ""Le Tax Shelter du Gouvernement F\u00e9d\u00e9ral de Belgique"", ""id"": 11921}, {""name"": ""Les Editions Albert Ren\u00e9"", ""id"": 20409}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",1/13/2008,132900000,Asterix at the Olympic Games,5
115000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",12100,"[{""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/14/2002,77628265,Windtalkers,5.8
115000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",290595,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Perfect World Pictures"", ""id"": 10338}, {""name"": ""Roth Films"", ""id"": 16314}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/6/2016,164602163,The Huntsman: Winter's War,6
125000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",98566,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Platinum Dunes"", ""id"": 2481}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/7/2014,477200000,Teenage Mutant Ninja Turtles,5.8
105000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",49047,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Heyday Films"", ""id"": 7364}, {""name"": ""Esperanto Filmoj"", ""id"": 7470}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/27/2013,716392705,Gravity,7.3
116000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",9619,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Pacific Western"", ""id"": 1280}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/7/1997,178127760,Dante's Peak,5.7
135000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",308531,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""5150 Action"", ""id"": 47354}, {""name"": ""Gama Entertainment Partners"", ""id"": 77208}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",6/1/2016,245623848,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8
120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",166424,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Marv Films"", ""id"": 5374}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Constantin Film."", ""id"": 9078}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Genre Films"", ""id"": 28788}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/5/2015,167977596,Fantastic Four,4.4
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1593,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",10/20/2006,574480841,Night at the Museum,6.3
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",254128,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Flynn Picture Company"", ""id"": 34081}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AU"", ""name"": ""Australia""}]",5/27/2015,470490832,San Andreas,6
110000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",714,"[{""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/11/1997,333011068,Tomorrow Never Dies,6
110000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]",2024,"[{""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Global Entertainment Productions GmbH & Company Medien KG"", ""id"": 9269}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/28/2000,215294342,The Patriot,6.8
110000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",163,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Section Eight"", ""id"": 129}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""WV Films III"", ""id"": 12202}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/9/2004,362744280,Ocean's Twelve,6.4
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",787,"[{""name"": ""Weed Road Pictures"", ""id"": 433}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/7/2005,478207520,Mr. & Mrs. Smith,6.5
110000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",262500,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}, {""name"": ""NeoReel"", ""id"": 24097}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/18/2015,295238201,Insurgent,6.2
116000000,"[{""id"": 18, ""name"": ""Drama""}]",2567,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Appian Way"", ""id"": 562}, {""name"": ""Forward Pass"", ""id"": 675}, {""name"": ""Cappa Productions"", ""id"": 691}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG"", ""id"": 19116}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/17/2004,102000000,The Aviator,7
112000000,"[{""id"": 35, ""name"": ""Comedy""}]",38745,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/25/2010,237382724,Gulliver's Travels,4.9
120000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}]",40805,"[{""name"": ""Original Film"", ""id"": 333}, {""name"": ""Sony Pictures Entertainment"", ""id"": 5752}, {""name"": ""Reliance BIG Entertainment"", ""id"": 6733}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/12/2011,227817248,The Green Hornet,5.5
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10752, ""name"": ""War""}]",53182,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Hollywood Gang Productions"", ""id"": 2994}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/5/2014,337580051,300: Rise of an Empire,6.1
110000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",41513,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}, {""name"": ""Kerner Entertainment Company"", ""id"": 7311}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/29/2011,563749323,The Smurfs,5.5
110000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",13700,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/2/2004,103951461,Home on the Range,5.7
110000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",262504,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/9/2016,179246868,Allegiant,5.9
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",39254,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Reliance Entertainment"", ""id"": 7294}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""ImageMovers"", ""id"": 11395}, {""name"": ""Angry Films"", ""id"": 12087}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}, {""name"": ""Kontsept Film Company"", ""id"": 76067}, {""name"": ""Wardour Street Pictures"", ""id"": 76069}]","[{""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/28/2011,299268508,Real Steel,6.6
105000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}]",77931,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}, {""name"": ""Kerner Entertainment Company"", ""id"": 7311}, {""name"": ""Hemisphere Media Capital"", ""id"": 9169}, {""name"": ""NeoReel"", ""id"": 24097}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/30/2013,347434178,The Smurfs 2,5.5
160000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 53, ""name"": ""Thriller""}]",1639,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Blue Tulip Productions"", ""id"": 35304}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/13/1997,164508066,Speed 2: Cruise Control,4.1
110000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",80274,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Chartoff Productions"", ""id"": 3200}, {""name"": ""Odd Lot Entertainment"", ""id"": 3263}, {""name"": ""K/O Paper Products"", ""id"": 7296}, {""name"": ""Digital Domain"", ""id"": 31825}, {""name"": ""Taleswapper"", ""id"": 31826}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/23/2013,125537191,Ender's Game,6.6
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1571,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Cheyenne Enterprises"", ""id"": 890}, {""name"": ""Wintergreen Productions"", ""id"": 11845}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/20/2007,383531464,Live Free or Die Hard,6.4
93000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}]",120,"[{""name"": ""WingNut Films"", ""id"": 11}, {""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Saul Zaentz Company"", ""id"": 5237}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/18/2001,871368364,The Lord of the Rings: The Fellowship of the Ring,8
110000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",10204,"[{""name"": ""Studio Babelsberg"", ""id"": 264}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Babelsberg Film"", ""id"": 19481}, {""name"": ""Mostow/Lieberman Productions"", ""id"": 23636}, {""name"": ""80 Days Productions"", ""id"": 53413}, {""name"": ""Spanknyce Films"", ""id"": 53414}, {""name"": ""Fitzwilliam Productions"", ""id"": 53416}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/16/2004,72178895,Around the World in 80 Days,5.7
107000000,"[{""id"": 18, ""name"": ""Drama""}]",8489,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/11/2001,87713825,Ali,6.7
